Index,Data,combo_idx,Nodes,TotalNodes,ObjVal,Crossings,EdgeLength,Runtime,Status
2421,graph_29_20,0,29,45,4.0,4,597.250000000023,0.1043539047241211,2
2422,graph_29_21,0,29,36,8.0,8,1135.5000000000252,0.15929126739501953,2
2423,graph_29_22,0,29,36,15.0,15,794.2499999999613,0.23935461044311523,2
2424,graph_29_23,0,29,39,10.0,10,1627.2500000001562,0.1726679801940918,2
2425,graph_29_24,0,29,41,11.0,11,1059.5,0.08823561668395996,2
2426,graph_29_25,0,29,39,7.0,7,212.99999999999162,0.07670307159423828,2
2427,graph_29_26,0,29,53,9.0,9,332.24999999994344,0.11786627769470215,2
2428,graph_29_27,0,29,39,6.0,6,666.5,0.06625008583068848,2
2429,graph_29_28,0,29,45,19.0,19,477.9999999998807,0.24448871612548828,2
2430,graph_29_29,0,29,36,10.0,10,498.2499999999947,0.17543721199035645,2
2431,graph_29_30,0,29,43,4.0,4,802.5,0.07800722122192383,2
2432,graph_29_31,0,29,40,13.0,13,679.9999999999906,0.17836880683898926,2
2433,graph_29_32,0,29,59,15.0,15,1520.0,0.41547417640686035,2
2434,graph_29_33,0,28,43,17.0,17,796.0000000000091,0.23873090744018555,2
2435,graph_29_34,0,29,48,22.0,22,571.0,0.4448394775390625,2
2436,graph_29_35,0,29,49,7.9999999999999245,8,821.2500000000437,0.19272208213806152,2
2437,graph_29_36,0,29,45,11.0,11,1615.5000000000732,0.479564905166626,2
2438,graph_29_37,0,29,50,14.999999999999984,15,1062.9999999999736,0.32105064392089844,2
2439,graph_29_38,0,28,52,11.0,11,799.9999999999025,0.27711009979248047,2
2440,graph_29_39,0,29,51,15.0,15,472.5,0.3489725589752197,2
2441,graph_29_40,0,29,46,14.0,14,422.7499999999648,0.19911646842956543,2
2442,graph_29_41,0,29,47,15.999999999999982,16,964.9999999998176,0.36147356033325195,2
2443,graph_29_42,0,29,46,13.0,13,1039.0000000000168,2.0582945346832275,2
2444,graph_29_43,0,29,52,19.0,19,1513.5,0.38255882263183594,2
2445,graph_29_44,0,29,61,12.0,12,1025.2499999999752,2.0942461490631104,2
2446,graph_29_45,0,29,49,8.0,8,1048.7500000000584,0.16199040412902832,2
2447,graph_29_46,0,29,49,17.0,17,933.5,0.5294833183288574,2
2448,graph_29_47,0,29,71,21.0,21,1332.2500000000693,0.3541684150695801,2
2449,graph_29_48,0,29,66,17.0,17,660.7499999999845,0.6078708171844482,2
2450,graph_29_49,0,29,46,18.0,18,383.24999999994054,0.2159898281097412,2
2451,graph_29_50,0,29,53,29.0,29,2451.25,1.0600264072418213,2
2452,graph_29_51,0,29,49,28.0,28,1364.2500000000005,0.4900696277618408,2
2453,graph_29_52,0,29,56,18.0,18,1325.7500000000234,0.6842632293701172,2
2454,graph_29_53,0,29,63,29.0,29,790.5,0.8570432662963867,2
2455,graph_29_54,0,29,62,19.0,19,2233.000000000071,0.459606409072876,2
2456,graph_29_55,0,29,63,12.0,12,1232.99999999974,0.2499089241027832,2
2457,graph_29_56,0,29,58,20.0,20,518.7499999997793,0.4658088684082031,2
2458,graph_29_57,0,29,47,35.0,35,1937.75,0.7414660453796387,2
2459,graph_29_58,0,29,76,20.0,20,905.0000000000007,0.631103515625,2
2460,graph_29_59,0,29,47,20.0,20,1510.75000000003,0.5794820785522461,2
2461,graph_29_60,0,29,54,16.0,16,1269.750000000018,0.47063398361206055,2
2462,graph_29_61,0,29,59,20.0,20,581.7499999999591,0.32091498374938965,2
2463,graph_29_62,0,29,51,37.0,37,1544.50000000003,0.6002113819122314,2
2464,graph_29_63,0,29,60,37.0,37,408.5,1.1722359657287598,2
2465,graph_29_64,0,29,62,26.0,26,694.5,0.5355336666107178,2
2466,graph_29_65,0,29,56,33.0,33,1466.25,0.979710578918457,2
2467,graph_29_66,0,29,59,37.0,37,1481.500000000013,0.6804239749908447,2
2468,graph_29_67,0,29,55,39.0,39,1369.7499999999377,1.363502025604248,2
2469,graph_29_68,0,29,56,25.0,25,387.0,0.431412935256958,2
2470,graph_29_69,0,29,63,27.999999999999996,28,1997.25,1.1386606693267822,2
2471,graph_29_70,0,29,58,23.0,23,2298.25,0.4410696029663086,2
2472,graph_29_71,0,29,83,21.0,21,1522.25,0.7639517784118652,2
2473,graph_29_72,0,29,70,31.0,31,2005.7500000000275,1.0319268703460693,2
2474,graph_29_73,0,29,60,23.0,23,578.0,0.5698685646057129,2
2475,graph_29_74,0,29,68,20.0,20,1850.50000000004,0.7991528511047363,2
2476,graph_29_75,0,29,67,40.0,40,2387.2500000001583,1.5444645881652832,2
2477,graph_29_76,0,29,73,37.0,37,1480.7500000000002,5.107228994369507,2
2478,graph_29_77,0,29,82,48.0,48,2520.75,23.91795516014099,2
2479,graph_29_78,0,29,59,46.0,46,1271.736842105263,1.9207687377929688,2
2480,graph_29_79,0,29,61,61.0,61,3721.7500000004457,4.571048259735107,2
2481,graph_29_80,0,29,68,43.0,43,3374.0,2.1006319522857666,2
2482,graph_29_81,0,29,60,24.0,24,1065.999999999997,0.5926046371459961,2
2483,graph_29_82,0,29,77,30.0,30,1905.5000000000284,1.5568122863769531,2
2484,graph_29_83,0,29,77,42.0,42,575.2499999999445,3.506986379623413,2
2485,graph_29_84,0,29,83,41.0,41,2639.7500000003333,5.252506256103516,2
2486,graph_29_85,0,29,97,44.0,44,1912.7500000000252,9.541050672531128,2
2487,graph_29_86,0,29,66,52.0,52,1774.4176650897377,2.5947506427764893,2
2488,graph_29_87,0,29,70,36.0,36,1692.75,0.6867127418518066,2
2489,graph_29_88,0,29,60,64.0,64,2046.0000000000764,18.490000247955322,2
2490,graph_29_89,0,29,76,30.0,30,1328.7499999998936,1.0616192817687988,2
2491,graph_29_90,0,29,74,38.0,38,3271.7500000002465,3.1916933059692383,2
2492,graph_29_91,0,29,61,82.0,82,2970.0,8.056031703948975,2
2493,graph_29_92,0,29,99,34.0,34,1944.5000000000368,1.871673583984375,2
2494,graph_29_93,0,29,72,40.0,40,1057.0,1.526960849761963,2
2495,graph_29_94,0,29,80,36.0,36,2066.7500000000814,1.6066396236419678,2
2496,graph_29_95,0,29,62,34.0,34,2368.000000000026,0.9508967399597168,2
2497,graph_29_96,0,29,58,62.0,62,1724.7500000000223,4.013128042221069,2
2498,graph_29_97,0,29,74,63.0,63,1925.2500000000014,14.32410717010498,2
2499,graph_29_98,0,29,70,58.0,58,1426.5,4.350866079330444,2
2500,graph_29_99,0,29,89,53.0,53,2787.0430266067783,5.336133241653442,2
2501,graph_30_0,0,30,41,1.0,1,433.5,0.10061097145080566,2
2502,graph_30_1,0,30,41,2.0,2,229.74999999999983,0.04189729690551758,2
2503,graph_30_2,0,30,44,2.0,2,215.75,0.06415820121765137,2
2504,graph_30_3,0,30,51,4.0,4,158.74999999998616,0.09686422348022461,2
2505,graph_30_4,0,30,34,5.0,5,302.0,0.07165050506591797,2
2506,graph_30_5,0,30,50,1.0,1,757.25,0.05965709686279297,2
2507,graph_30_6,0,30,38,4.0,4,297.7499999999581,0.0969994068145752,2
2508,graph_30_7,0,30,38,4.0,4,446.49999999999795,0.08603882789611816,2
2509,graph_30_8,0,30,40,2.0,2,413.24999999999994,0.02396869659423828,2
2510,graph_30_9,0,30,42,0.0,0,330.99999999999153,0.04336261749267578,2
2511,graph_30_10,0,30,50,2.0,2,393.99999999998386,0.06569623947143555,2
2512,graph_30_11,0,30,44,1.0,1,393.99999999999966,0.10703444480895996,2
2513,graph_30_12,0,30,56,4.0,4,750.75,0.04620862007141113,2
2514,graph_30_13,0,30,39,7.999999999999964,8,1073.0000000000255,0.10211539268493652,2
2515,graph_30_14,0,29,45,0.0,0,129.75,0.050950050354003906,2
2516,graph_30_15,0,30,44,3.9999999999999996,4,380.9999999999957,0.11604094505310059,2
2517,graph_30_16,0,30,51,4.0,4,228.499999999997,0.08455586433410645,2
2518,graph_30_17,0,30,46,4.0,4,1450.75,0.12385964393615723,2
2519,graph_30_18,0,30,52,3.0,3,1414.0000000000005,0.1470508575439453,2
2520,graph_30_19,0,30,39,13.0,13,344.74999999997783,0.14905071258544922,2
2521,graph_30_20,0,30,65,5.0,5,222.74999999997547,0.15009737014770508,2
2522,graph_30_21,0,30,49,1.0,1,1425.5,0.06586956977844238,2
2523,graph_30_22,0,30,53,9.0,9,300.49999999999983,0.20175766944885254,2
2524,graph_30_23,0,30,38,7.0,7,1225.9999999999986,0.1575007438659668,2
2525,graph_30_24,0,30,44,4.0,4,1318.0,0.0687716007232666,2
