Total nodes in [10,20):
Rome-Lib/graficon71nodi/grafo9655.71,227
Rome-Lib/graficon100nodi/grafo10378.100,227
Rome-Lib/graficon94nodi/grafo10355.94,221
Rome-Lib/graficon79nodi/grafo8152.79,220
Rome-Lib/graficon86nodi/grafo9429.86,226
Rome-Lib/graficon87nodi/grafo9607.87,222
Rome-Lib/graficon89nodi/grafo6418.89,223
Rome-Lib/graficon96nodi/grafo8942.96,226
Rome-Lib/graficon96nodi/grafo11086.96,220
Rome-Lib/graficon93nodi/grafo11159.93,228
Rome-Lib/graficon97nodi/grafo11041.97,221
Rome-Lib/graficon98nodi/grafo10506.98,224
Rome-Lib/graficon94nodi/grafo10612.94,220
Rome-Lib/graficon85nodi/grafo9784.85,223
Rome-Lib/graficon91nodi/grafo8753.91,222
Rome-Lib/graficon77nodi/grafo9755.77,221
Rome-Lib/graficon93nodi/grafo8671.93,227
Rome-Lib/graficon95nodi/grafo8967.95,229
Rome-Lib/graficon95nodi/grafo11602.95,222
Rome-Lib/graficon74nodi/grafo6099.74,227
Rome-Lib/graficon75nodi/grafo5037.75,222
Rome-Lib/graficon89nodi/grafo9445.89,225
Rome-Lib/graficon98nodi/grafo10199.98,226
Rome-Lib/graficon94nodi/grafo8945.94,220
Rome-Lib/graficon86nodi/grafo9172.86,220
Rome-Lib/graficon77nodi/grafo4282.77,222
Rome-Lib/graficon93nodi/grafo10424.93,226
Rome-Lib/graficon91nodi/grafo9887.91,221
Total nodes in [230,240):
Rome-Lib/graficon86nodi/grafo8706.86,235
Rome-Lib/graficon92nodi/grafo11047.92,230
Rome-Lib/graficon97nodi/grafo10836.97,239
Rome-Lib/graficon70nodi/grafo8105.70,231
Rome-Lib/graficon84nodi/grafo9127.84,233
Rome-Lib/graficon98nodi/grafo10208.98,238
Rome-Lib/graficon91nodi/grafo10500.91,235
Rome-Lib/graficon90nodi/grafo8494.90,234
Rome-Lib/graficon76nodi/grafo4694.76,231
Rome-Lib/graficon83nodi/grafo8283.83,239
Rome-Lib/graficon80nodi/grafo4545.80,233
Rome-Lib/graficon87nodi/grafo8631.87,235
Rome-Lib/graficon86nodi/grafo8767.86,239
Rome-Lib/graficon99nodi/grafo10108.99,231
Rome-Lib/graficon63nodi/grafo9390.63,234
Rome-Lib/graficon97nodi/grafo10453.97,232
Rome-Lib/graficon97nodi/grafo8342.97,235
Rome-Lib/graficon83nodi/grafo8320.83,230
Rome-Lib/graficon97nodi/grafo10599.97,238
Rome-Lib/graficon97nodi/grafo10950.97,230
Rome-Lib/graficon100nodi/grafo10504.100,233
Rome-Lib/graficon96nodi/grafo10985.96,238
Rome-Lib/graficon74nodi/grafo5377.74,232
Rome-Lib/graficon94nodi/grafo9995.94,236
Rome-Lib/graficon82nodi/grafo8242.82,236
Rome-Lib/graficon80nodi/grafo8538.80,235
Rome-Lib/graficon98nodi/grafo6660.98,237
Rome-Lib/graficon90nodi/grafo11440.90,237
Rome-Lib/graficon91nodi/grafo10856.91,235
Rome-Lib/graficon81nodi/grafo4953.81,236
Rome-Lib/graficon84nodi/grafo8415.84,239
Rome-Lib/graficon91nodi/grafo9914.91,236
Rome-Lib/graficon86nodi/grafo8762.86,230
Rome-Lib/graficon96nodi/grafo10868.96,233
Rome-Lib/graficon83nodi/grafo8082.83,236
Rome-Lib/graficon86nodi/grafo8681.86,234
Rome-Lib/graficon69nodi/grafo5757.69,231
Rome-Lib/graficon96nodi/grafo10325.96,235
Rome-Lib/graficon86nodi/grafo9699.86,231
Rome-Lib/graficon100nodi/grafo10364.100,237
Rome-Lib/graficon81nodi/grafo9759.81,235
Rome-Lib/graficon94nodi/grafo10313.94,235
Rome-Lib/graficon93nodi/grafo10201.93,231
Rome-Lib/graficon91nodi/grafo8333.91,230
Rome-Lib/graficon97nodi/grafo8944.97,237
Rome-Lib/graficon62nodi/grafo5481.62,233
Rome-Lib/graficon93nodi/grafo10255.93,238
Rome-Lib/graficon93nodi/grafo10773.93,237
Rome-Lib/graficon94nodi/grafo10485.94,232
Rome-Lib/graficon91nodi/grafo9908.91,232
Rome-Lib/graficon88nodi/grafo8822.88,232
north/g.42.8.graphml,231
Rome-Lib/graficon75nodi/grafo9802.75,232
Rome-Lib/graficon71nodi/grafo7932.71,238
Rome-Lib/graficon87nodi/grafo8728.87,232
Rome-Lib/graficon90nodi/grafo8959.90,231
Rome-Lib/graficon100nodi/grafo10626.100,238
Rome-Lib/graficon95nodi/grafo8008.95,233
Rome-Lib/graficon92nodi/grafo11276.92,233
Rome-Lib/graficon81nodi/grafo9231.81,235
Rome-Lib/graficon83nodi/grafo7884.83,239
Rome-Lib/graficon96nodi/grafo8371.96,230
Rome-Lib/graficon76nodi/grafo5611.76,230
Rome-Lib/graficon96nodi/grafo10896.96,234
Rome-Lib/graficon94nodi/grafo10640.94,235
Rome-Lib/graficon70nodi/grafo9035.70,233
Rome-Lib/graficon99nodi/grafo10218.99,235
Rome-Lib/graficon75nodi/grafo9226.75,236
Rome-Lib/graficon100nodi/grafo11051.100,234
Rome-Lib/graficon79nodi/grafo9687.79,230
Rome-Lib/graficon81nodi/grafo8170.81,232
Rome-Lib/graficon80nodi/grafo9788.80,230
Rome-Lib/graficon94nodi/grafo10196.94,233
Rome-Lib/graficon100nodi/grafo10394.100,238
Rome-Lib/graficon52nodi/grafo3384.52,233
Rome-Lib/graficon73nodi/grafo9043.73,231
Rome-Lib/graficon92nodi/grafo11457.92,238
Rome-Lib/graficon94nodi/grafo11253.94,239
Rome-Lib/graficon93nodi/grafo10544.93,239
Rome-Lib/graficon97nodi/grafo10323.97,238
Rome-Lib/graficon94nodi/grafo8759.94,237
Rome-Lib/graficon92nodi/grafo11419.92,238
Rome-Lib/graficon97nodi/grafo10374.97,237
Rome-Lib/graficon91nodi/grafo8754.91,236
Rome-Lib/graficon68nodi/grafo9530.68,239
Rome-Lib/graficon75nodi/grafo5933.75,234
Rome-Lib/graficon73nodi/grafo8696.73,236
Rome-Lib/graficon100nodi/grafo11125.100,231
Rome-Lib/graficon73nodi/grafo9487.73,234
Rome-Lib/graficon99nodi/grafo7263.99,231
Rome-Lib/graficon96nodi/grafo10091.96,234
Rome-Lib/graficon65nodi/grafo5923.65,238
Rome-Lib/graficon99nodi/grafo8739.99,231
Rome-Lib/graficon92nodi/grafo8645.92,236
Rome-Lib/graficon70nodi/grafo9838.70,235
Rome-Lib/graficon92nodi/grafo10957.92,235
Rome-Lib/graficon100nodi/grafo10662.100,234
north/g.92.1.graphml,230
Rome-Lib/graficon89nodi/grafo9611.89,234
Rome-Lib/graficon98nodi/grafo10862.98,232
Rome-Lib/graficon97nodi/grafo6647.97,230
Rome-Lib/graficon80nodi/grafo4586.80,238
Rome-Lib/graficon91nodi/grafo8034.91,237
Rome-Lib/graficon94nodi/grafo10377.94,236
Rome-Lib/graficon94nodi/grafo10611.94,231
Rome-Lib/graficon87nodi/grafo8123.87,236
Rome-Lib/graficon63nodi/grafo9308.63,230
Rome-Lib/graficon99nodi/grafo11148.99,230
Rome-Lib/graficon98nodi/grafo10557.98,237
Rome-Lib/graficon94nodi/grafo8920.94,239
Rome-Lib/graficon100nodi/grafo10676.100,230
Rome-Lib/graficon91nodi/grafo10158.91,236
north/g.55.6.graphml,232
Rome-Lib/graficon72nodi/grafo4587.72,236
Rome-Lib/graficon86nodi/grafo7574.86,232
Rome-Lib/graficon76nodi/grafo8095.76,232
Rome-Lib/graficon97nodi/grafo10524.97,232
Rome-Lib/graficon98nodi/grafo10682.98,234
Rome-Lib/graficon88nodi/grafo8872.88,233
Rome-Lib/graficon92nodi/grafo11355.92,232
Rome-Lib/graficon99nodi/grafo11201.99,239
north/g.31.29.graphml,235
Rome-Lib/graficon79nodi/grafo9520.79,233
Rome-Lib/graficon79nodi/grafo9431.79,230
Rome-Lib/graficon92nodi/grafo3262.92,237
Rome-Lib/graficon83nodi/grafo7818.83,232
north/g.20.13.graphml,239
Rome-Lib/graficon89nodi/grafo8889.89,237
Rome-Lib/graficon100nodi/grafo10369.100,236
Rome-Lib/graficon95nodi/grafo10487.95,232
Rome-Lib/graficon76nodi/grafo8367.76,238
Rome-Lib/graficon78nodi/grafo5854.78,238
Rome-Lib/graficon96nodi/grafo10717.96,230
Rome-Lib/graficon75nodi/grafo8548.75,232
Rome-Lib/graficon79nodi/grafo5908.79,234
Rome-Lib/graficon94nodi/grafo10415.94,230
Rome-Lib/graficon85nodi/grafo8783.85,239
Rome-Lib/graficon75nodi/grafo8029.75,234
Rome-Lib/graficon96nodi/grafo10758.96,239
Rome-Lib/graficon76nodi/grafo8483.76,233
Rome-Lib/graficon95nodi/grafo10703.95,235
Rome-Lib/graficon91nodi/grafo8832.91,234
Rome-Lib/graficon96nodi/grafo10552.96,236
Rome-Lib/graficon99nodi/grafo10809.99,237
Rome-Lib/graficon70nodi/grafo4709.70,233
Rome-Lib/graficon97nodi/grafo10148.97,239
north/g.63.22.graphml,239
Rome-Lib/graficon90nodi/grafo8206.90,232
Rome-Lib/graficon77nodi/grafo7844.77,232
Rome-Lib/graficon82nodi/grafo8001.82,233
Rome-Lib/graficon86nodi/grafo8090.86,238
Rome-Lib/graficon92nodi/grafo11232.92,230
Rome-Lib/graficon63nodi/grafo8294.63,234
Rome-Lib/graficon96nodi/grafo8708.96,233
Rome-Lib/graficon87nodi/grafo8689.87,230
Rome-Lib/graficon71nodi/grafo7921.71,230
Rome-Lib/graficon93nodi/grafo9622.93,232
Rome-Lib/graficon96nodi/grafo10017.96,239
Rome-Lib/graficon91nodi/grafo11506.91,233
Rome-Lib/graficon97nodi/grafo10155.97,232
Rome-Lib/graficon96nodi/grafo10197.96,231
Rome-Lib/graficon91nodi/grafo8349.91,238
Rome-Lib/graficon77nodi/grafo4481.77,239
Rome-Lib/graficon100nodi/grafo10861.100,231
Rome-Lib/graficon95nodi/grafo11040.95,236
Rome-Lib/graficon94nodi/grafo8676.94,236
Rome-Lib/graficon76nodi/grafo9263.76,238
Rome-Lib/graficon96nodi/grafo10719.96,230
Rome-Lib/graficon92nodi/grafo8563.92,234
Rome-Lib/graficon100nodi/grafo10271.100,236
Rome-Lib/graficon99nodi/grafo7418.99,235
Rome-Lib/graficon87nodi/grafo9663.87,237
Rome-Lib/graficon97nodi/grafo10102.97,238
Rome-Lib/graficon100nodi/grafo8911.100,231
Rome-Lib/graficon86nodi/grafo8795.86,238
Rome-Lib/graficon93nodi/grafo11301.93,233
Rome-Lib/graficon81nodi/grafo8150.81,236
Rome-Lib/graficon68nodi/grafo5564.68,231
Rome-Lib/graficon96nodi/grafo10170.96,238
Rome-Lib/graficon99nodi/grafo10171.99,235
Rome-Lib/graficon89nodi/grafo8925.89,231
Rome-Lib/graficon78nodi/grafo4710.78,237
Rome-Lib/graficon91nodi/grafo11599.91,230
Rome-Lib/graficon68nodi/grafo4638.68,237
Rome-Lib/graficon91nodi/grafo9948.91,235
Rome-Lib/graficon100nodi/grafo10525.100,232
Rome-Lib/graficon98nodi/grafo11139.98,237
Rome-Lib/graficon95nodi/grafo10980.95,231
Rome-Lib/graficon96nodi/grafo10227.96,231
Rome-Lib/graficon92nodi/grafo8963.92,233
Rome-Lib/graficon100nodi/grafo11613.100,231
Rome-Lib/graficon90nodi/grafo8717.90,235
Rome-Lib/graficon82nodi/grafo8065.82,237
Rome-Lib/graficon100nodi/grafo7785.100,233
Rome-Lib/graficon85nodi/grafo8628.85,239
Rome-Lib/graficon94nodi/grafo10300.94,231
Rome-Lib/graficon99nodi/grafo4091.99,233
Rome-Lib/graficon62nodi/grafo5610.62,236
Rome-Lib/graficon91nodi/grafo11656.91,232
Rome-Lib/graficon78nodi/grafo647.78,232
Total nodes in [240,250):
Rome-Lib/graficon85nodi/grafo9753.85,245
Rome-Lib/graficon88nodi/grafo8611.88,244
Rome-Lib/graficon80nodi/grafo4370.80,242
Rome-Lib/graficon88nodi/grafo9396.88,245
Rome-Lib/graficon99nodi/grafo11272.99,240
Rome-Lib/graficon85nodi/grafo8396.85,242
Rome-Lib/graficon79nodi/grafo8683.79,242
Rome-Lib/graficon100nodi/grafo11524.100,247
Rome-Lib/graficon93nodi/grafo8470.93,249
Rome-Lib/graficon98nodi/grafo10958.98,240
Rome-Lib/graficon88nodi/grafo8935.88,242
Rome-Lib/graficon67nodi/grafo9345.67,241
Rome-Lib/graficon77nodi/grafo9199.77,249
Rome-Lib/graficon95nodi/grafo11137.95,246
Rome-Lib/graficon97nodi/grafo11036.97,245
Rome-Lib/graficon100nodi/grafo11194.100,242
Rome-Lib/graficon80nodi/grafo4119.80,247
Rome-Lib/graficon86nodi/grafo2476.86,247
Rome-Lib/graficon97nodi/grafo10886.97,242
Rome-Lib/graficon85nodi/grafo8465.85,247
Rome-Lib/graficon59nodi/grafo4809.59,240
Rome-Lib/graficon99nodi/grafo10965.99,241
Rome-Lib/graficon98nodi/grafo9042.98,241
Rome-Lib/graficon81nodi/grafo8410.81,245
Rome-Lib/graficon73nodi/grafo9250.73,241
Rome-Lib/graficon88nodi/grafo8796.88,246
Rome-Lib/graficon67nodi/grafo5022.67,248
Rome-Lib/graficon96nodi/grafo10302.96,246
Rome-Lib/graficon92nodi/grafo11353.92,245
Rome-Lib/graficon99nodi/grafo8499.99,244
Rome-Lib/graficon84nodi/grafo8005.84,244
Rome-Lib/graficon93nodi/grafo8755.93,245
Rome-Lib/graficon98nodi/grafo10592.98,247
Rome-Lib/graficon88nodi/grafo8934.88,246
Rome-Lib/graficon94nodi/grafo10935.94,242
Rome-Lib/graficon92nodi/grafo11433.92,249
Rome-Lib/graficon81nodi/grafo9166.81,248
Rome-Lib/graficon99nodi/grafo11298.99,240
Rome-Lib/graficon100nodi/grafo10930.100,245
Rome-Lib/graficon87nodi/grafo6447.87,240
Rome-Lib/graficon94nodi/grafo8511.94,248
Rome-Lib/graficon61nodi/grafo9408.61,245
Rome-Lib/graficon65nodi/grafo9274.65,240
Rome-Lib/graficon77nodi/grafo9463.77,245
Rome-Lib/graficon99nodi/grafo10348.99,241
Rome-Lib/graficon94nodi/grafo3876.94,249
Rome-Lib/graficon86nodi/grafo6749.86,242
Rome-Lib/graficon72nodi/grafo9526.72,248
Rome-Lib/graficon99nodi/grafo10598.99,242
Rome-Lib/graficon95nodi/grafo10358.95,245
Rome-Lib/graficon98nodi/grafo10131.98,246
Rome-Lib/graficon92nodi/grafo11432.92,240
Rome-Lib/graficon80nodi/grafo9218.80,249
Rome-Lib/graficon92nodi/grafo11245.92,240
Rome-Lib/graficon95nodi/grafo10436.95,248
Rome-Lib/graficon98nodi/grafo10784.98,243
Rome-Lib/graficon94nodi/grafo10389.94,244
Rome-Lib/graficon68nodi/grafo9334.68,242
Rome-Lib/graficon76nodi/grafo7846.76,242
Rome-Lib/graficon94nodi/grafo8501.94,247
Rome-Lib/graficon90nodi/grafo7948.90,249
Rome-Lib/graficon80nodi/grafo9033.80,248
Rome-Lib/graficon94nodi/grafo11107.94,240
Rome-Lib/graficon100nodi/grafo10259.100,243
Rome-Lib/graficon98nodi/grafo11136.98,241
Rome-Lib/graficon88nodi/grafo8774.88,242
Rome-Lib/graficon84nodi/grafo5024.84,241
Rome-Lib/graficon94nodi/grafo10516.94,242
Rome-Lib/graficon99nodi/grafo10421.99,242
Rome-Lib/graficon89nodi/grafo8887.89,241
Rome-Lib/graficon98nodi/grafo9362.98,247
Rome-Lib/graficon95nodi/grafo10290.95,242
Rome-Lib/graficon100nodi/grafo11227.100,240
Rome-Lib/graficon95nodi/grafo10417.95,244
Rome-Lib/graficon86nodi/grafo8575.86,242
Rome-Lib/graficon99nodi/grafo11256.99,245
Rome-Lib/graficon78nodi/grafo4875.78,245
Rome-Lib/graficon80nodi/grafo7856.80,243
Rome-Lib/graficon99nodi/grafo10714.99,244
Rome-Lib/graficon78nodi/grafo9023.78,240
Rome-Lib/graficon75nodi/grafo4203.75,243
Rome-Lib/graficon85nodi/grafo9135.85,243
Rome-Lib/graficon63nodi/grafo4631.63,240
Rome-Lib/graficon94nodi/grafo10474.94,243
Rome-Lib/graficon98nodi/grafo8777.98,249
Rome-Lib/graficon96nodi/grafo10167.96,243
Rome-Lib/graficon79nodi/grafo7878.79,245
Rome-Lib/graficon94nodi/grafo10445.94,240
Rome-Lib/graficon92nodi/grafo10946.92,249
Rome-Lib/graficon93nodi/grafo10585.93,249
Rome-Lib/graficon96nodi/grafo10899.96,249
Rome-Lib/graficon87nodi/grafo8365.87,246
Rome-Lib/graficon98nodi/grafo11058.98,245
Rome-Lib/graficon74nodi/grafo8703.74,246
Rome-Lib/graficon68nodi/grafo5431.68,240
Rome-Lib/graficon98nodi/grafo10969.98,247
Rome-Lib/graficon93nodi/grafo8473.93,241
Rome-Lib/graficon90nodi/grafo11394.90,244
Rome-Lib/graficon88nodi/grafo8225.88,247
Rome-Lib/graficon76nodi/grafo6602.76,248
Rome-Lib/graficon95nodi/grafo10972.95,249
Rome-Lib/graficon98nodi/grafo10166.98,246
Rome-Lib/graficon81nodi/grafo7464.81,241
Rome-Lib/graficon78nodi/grafo8264.78,245
Rome-Lib/graficon96nodi/grafo10368.96,241
Rome-Lib/graficon94nodi/grafo10385.94,247
Rome-Lib/graficon96nodi/grafo10721.96,243
Rome-Lib/graficon100nodi/grafo10296.100,246
Rome-Lib/graficon93nodi/grafo10826.93,243
Rome-Lib/graficon95nodi/grafo10159.95,247
Rome-Lib/graficon98nodi/grafo10555.98,247
Rome-Lib/graficon91nodi/grafo11312.91,247
Rome-Lib/graficon81nodi/grafo6184.81,248
Rome-Lib/graficon98nodi/grafo10475.98,243
Rome-Lib/graficon90nodi/grafo8558.90,243
Rome-Lib/graficon95nodi/grafo11135.95,241
Rome-Lib/graficon89nodi/grafo9327.89,249
Rome-Lib/graficon90nodi/grafo7130.90,243
Rome-Lib/graficon91nodi/grafo9925.91,246
Rome-Lib/graficon100nodi/grafo10997.100,243
Rome-Lib/graficon97nodi/grafo10923.97,240
Rome-Lib/graficon93nodi/grafo11089.93,248
Rome-Lib/graficon69nodi/grafo9028.69,247
Rome-Lib/graficon92nodi/grafo10771.92,242
Rome-Lib/graficon86nodi/grafo9337.86,246
Rome-Lib/graficon94nodi/grafo10607.94,241
Rome-Lib/graficon96nodi/grafo10869.96,249
Rome-Lib/graficon95nodi/grafo7771.95,244
Rome-Lib/graficon96nodi/grafo10200.96,246
Rome-Lib/graficon79nodi/grafo8974.79,240
Rome-Lib/graficon94nodi/grafo11043.94,240
Rome-Lib/graficon98nodi/grafo10528.98,246
Rome-Lib/graficon95nodi/grafo7996.95,246
Rome-Lib/graficon94nodi/grafo11255.94,244
Rome-Lib/graficon94nodi/grafo10574.94,243
Rome-Lib/graficon68nodi/grafo9761.68,244
Rome-Lib/graficon93nodi/grafo10573.93,240
Rome-Lib/graficon97nodi/grafo10442.97,240
Rome-Lib/graficon91nodi/grafo8011.91,247
Rome-Lib/graficon94nodi/grafo10878.94,240
Rome-Lib/graficon92nodi/grafo8858.92,248
Rome-Lib/graficon80nodi/grafo5460.80,247
Rome-Lib/graficon100nodi/grafo10922.100,249
Rome-Lib/graficon96nodi/grafo10308.96,242
Rome-Lib/graficon82nodi/grafo8277.82,242
Rome-Lib/graficon94nodi/grafo10582.94,247
Rome-Lib/graficon86nodi/grafo8094.86,245
Rome-Lib/graficon97nodi/grafo10438.97,247
Rome-Lib/graficon99nodi/grafo11218.99,241
Rome-Lib/graficon97nodi/grafo10558.97,249
Rome-Lib/graficon85nodi/grafo8695.85,244
Rome-Lib/graficon82nodi/grafo9443.82,243
Rome-Lib/graficon85nodi/grafo8304.85,240
Rome-Lib/graficon94nodi/grafo10373.94,244
Rome-Lib/graficon94nodi/grafo10147.94,246
Rome-Lib/graficon76nodi/grafo8326.76,248
Rome-Lib/graficon95nodi/grafo10320.95,248
Rome-Lib/graficon89nodi/grafo9332.89,247
Rome-Lib/graficon94nodi/grafo8184.94,248
Rome-Lib/graficon93nodi/grafo10105.93,243
Rome-Lib/graficon91nodi/grafo9811.91,244
Rome-Lib/graficon80nodi/grafo9119.80,242
Rome-Lib/graficon91nodi/grafo11134.91,243
Rome-Lib/graficon100nodi/grafo8224.100,243
Rome-Lib/graficon99nodi/grafo10668.99,248
Rome-Lib/graficon100nodi/grafo8564.100,246
Rome-Lib/graficon80nodi/grafo9490.80,249
Rome-Lib/graficon79nodi/grafo9459.79,249
Rome-Lib/graficon96nodi/grafo10738.96,242
Rome-Lib/graficon100nodi/grafo11176.100,243
Rome-Lib/graficon99nodi/grafo11305.99,242
Rome-Lib/graficon87nodi/grafo8751.87,249
Rome-Lib/graficon100nodi/grafo10781.100,245
Rome-Lib/graficon82nodi/grafo9222.82,246
Rome-Lib/graficon99nodi/grafo9635.99,242
Rome-Lib/graficon75nodi/grafo6486.75,242
Rome-Lib/graficon87nodi/grafo8692.87,242
Rome-Lib/graficon91nodi/grafo9581.91,240
Rome-Lib/graficon100nodi/grafo10670.100,249
Rome-Lib/graficon83nodi/grafo4362.83,247
Rome-Lib/graficon98nodi/grafo10164.98,240
Rome-Lib/graficon72nodi/grafo9758.72,249
Rome-Lib/graficon100nodi/grafo11160.100,245
Rome-Lib/graficon93nodi/grafo8746.93,243
Rome-Lib/graficon81nodi/grafo8203.81,248
Rome-Lib/graficon78nodi/grafo9837.78,242
Rome-Lib/graficon78nodi/grafo8298.78,242
Rome-Lib/graficon99nodi/grafo11060.99,243
Rome-Lib/graficon97nodi/grafo8907.97,244
Rome-Lib/graficon99nodi/grafo11280.99,240
Rome-Lib/graficon61nodi/grafo4244.61,245
north/g.17.30.graphml,249
Rome-Lib/graficon94nodi/grafo11158.94,243
Rome-Lib/graficon93nodi/grafo10774.93,246
Rome-Lib/graficon99nodi/grafo8023.99,247
Rome-Lib/graficon98nodi/grafo10103.98,244
Rome-Lib/graficon99nodi/grafo8888.99,247
Rome-Lib/graficon97nodi/grafo10873.97,248
Rome-Lib/graficon93nodi/grafo10900.93,242
Rome-Lib/graficon87nodi/grafo7167.87,243
Total nodes in [250,260):
Rome-Lib/graficon66nodi/grafo1300.66,250
Rome-Lib/graficon67nodi/grafo7905.67,250
Rome-Lib/graficon69nodi/grafo7869.69,250
Rome-Lib/graficon71nodi/grafo8467.71,250
Rome-Lib/graficon77nodi/grafo9371.77,250
Rome-Lib/graficon86nodi/grafo8260.86,250
Rome-Lib/graficon88nodi/grafo8014.88,250
Rome-Lib/graficon91nodi/grafo11507.91,250
Rome-Lib/graficon93nodi/grafo11133.93,250
Rome-Lib/graficon94nodi/grafo10254.94,250
Rome-Lib/graficon97nodi/grafo10205.97,250
Rome-Lib/graficon97nodi/grafo10146.97,250
Rome-Lib/graficon98nodi/grafo10126.98,250
Rome-Lib/graficon98nodi/grafo10529.98,250
Rome-Lib/graficon98nodi/grafo8035.98,250
Rome-Lib/graficon98nodi/grafo11140.98,250
Rome-Lib/graficon71nodi/grafo8672.71,251
Rome-Lib/graficon75nodi/grafo4674.75,251
Rome-Lib/graficon80nodi/grafo7908.80,251
Rome-Lib/graficon86nodi/grafo8765.86,251
Rome-Lib/graficon87nodi/grafo8729.87,251
Rome-Lib/graficon89nodi/grafo8500.89,251
Rome-Lib/graficon91nodi/grafo10419.91,251
Rome-Lib/graficon91nodi/grafo9894.91,251
Rome-Lib/graficon92nodi/grafo8215.92,251
Rome-Lib/graficon92nodi/grafo11435.92,251
Rome-Lib/graficon95nodi/grafo10150.95,251
Rome-Lib/graficon95nodi/grafo10224.95,251
Rome-Lib/graficon97nodi/grafo11017.97,251
Rome-Lib/graficon97nodi/grafo10220.97,251
Rome-Lib/graficon98nodi/grafo8566.98,251
Rome-Lib/graficon99nodi/grafo10864.99,251
Rome-Lib/graficon99nodi/grafo11142.99,251
Rome-Lib/graficon100nodi/grafo10603.100,251
Rome-Lib/graficon71nodi/grafo4925.71,252
Rome-Lib/graficon79nodi/grafo9770.79,252
Rome-Lib/graficon83nodi/grafo6550.83,252
Rome-Lib/graficon85nodi/grafo9331.85,252
Rome-Lib/graficon85nodi/grafo8666.85,252
Rome-Lib/graficon86nodi/grafo8310.86,252
Rome-Lib/graficon87nodi/grafo8355.87,252
Rome-Lib/graficon88nodi/grafo8733.88,252
Rome-Lib/graficon91nodi/grafo9854.91,252
Rome-Lib/graficon91nodi/grafo10639.91,252
Rome-Lib/graficon91nodi/grafo9994.91,252
Rome-Lib/graficon92nodi/grafo9576.92,252
Rome-Lib/graficon95nodi/grafo8890.95,252
Rome-Lib/graficon95nodi/grafo8789.95,252
Rome-Lib/graficon95nodi/grafo8514.95,252
Rome-Lib/graficon96nodi/grafo10122.96,252
Rome-Lib/graficon96nodi/grafo10634.96,252
Rome-Lib/graficon97nodi/grafo10974.97,252
Rome-Lib/graficon97nodi/grafo10206.97,252
Rome-Lib/graficon98nodi/grafo10479.98,252
Rome-Lib/graficon98nodi/grafo10948.98,252
north/g.41.36.graphml,252
Rome-Lib/graficon75nodi/grafo9290.75,253
Rome-Lib/graficon77nodi/grafo4778.77,253
Rome-Lib/graficon87nodi/grafo8804.87,253
Rome-Lib/graficon92nodi/grafo11379.92,253
Rome-Lib/graficon95nodi/grafo8490.95,253
Rome-Lib/graficon96nodi/grafo10501.96,253
Rome-Lib/graficon96nodi/grafo10760.96,253
Rome-Lib/graficon97nodi/grafo10361.97,253
Rome-Lib/graficon98nodi/grafo10833.98,253
Rome-Lib/graficon99nodi/grafo11169.99,253
Rome-Lib/graficon100nodi/grafo10331.100,253
Rome-Lib/graficon76nodi/grafo8530.76,254
Rome-Lib/graficon79nodi/grafo9482.79,254
Rome-Lib/graficon81nodi/grafo9674.81,254
Rome-Lib/graficon82nodi/grafo8357.82,254
Rome-Lib/graficon90nodi/grafo10076.90,254
Rome-Lib/graficon91nodi/grafo11534.91,254
Rome-Lib/graficon91nodi/grafo10312.91,254
Rome-Lib/graficon93nodi/grafo7354.93,254
Rome-Lib/graficon93nodi/grafo3464.93,254
Rome-Lib/graficon93nodi/grafo11186.93,254
Rome-Lib/graficon95nodi/grafo10543.95,254
Rome-Lib/graficon95nodi/grafo8334.95,254
Rome-Lib/graficon98nodi/grafo10667.98,254
Rome-Lib/graficon100nodi/grafo10584.100,254
Rome-Lib/graficon100nodi/grafo8549.100,254
Rome-Lib/graficon76nodi/grafo9631.76,255
Rome-Lib/graficon84nodi/grafo8528.84,255
Rome-Lib/graficon89nodi/grafo9432.89,255
Rome-Lib/graficon89nodi/grafo9241.89,255
Rome-Lib/graficon93nodi/grafo11274.93,255
Rome-Lib/graficon95nodi/grafo9928.95,255
Rome-Lib/graficon95nodi/grafo10849.95,255
Rome-Lib/graficon95nodi/grafo10925.95,255
Rome-Lib/graficon96nodi/grafo10409.96,255
Rome-Lib/graficon99nodi/grafo10549.99,255
Rome-Lib/graficon64nodi/grafo4428.64,256
Rome-Lib/graficon78nodi/grafo4148.78,256
Rome-Lib/graficon81nodi/grafo8086.81,256
Rome-Lib/graficon82nodi/grafo6903.82,256
Rome-Lib/graficon82nodi/grafo9212.82,256
Rome-Lib/graficon85nodi/grafo7981.85,256
Rome-Lib/graficon87nodi/grafo8009.87,256
Rome-Lib/graficon88nodi/grafo8810.88,256
Rome-Lib/graficon89nodi/grafo8909.89,256
Rome-Lib/graficon91nodi/grafo11600.91,256
Rome-Lib/graficon91nodi/grafo11448.91,256
Rome-Lib/graficon92nodi/grafo11439.92,256
Rome-Lib/graficon92nodi/grafo11389.92,256
Rome-Lib/graficon93nodi/grafo11580.93,256
Rome-Lib/graficon94nodi/grafo10249.94,256
Rome-Lib/graficon95nodi/grafo11105.95,256
Rome-Lib/graficon95nodi/grafo10388.95,256
Rome-Lib/graficon97nodi/grafo10877.97,256
Rome-Lib/graficon98nodi/grafo11009.98,256
Rome-Lib/graficon65nodi/grafo4609.65,257
