Index,File,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Work,Nodes visited,Setup Time
272,Rome-Lib/graficon17nodi/grafo1161.17,52,38,109,121,0,0.005,0.0017,0,0.004
273,Rome-Lib/graficon11nodi/grafo1100.11,32,30,81,91,0,0.004,0.0012,1,0.003
274,Rome-Lib/graficon16nodi/grafo831.16,64,76,159,222,1,0.005,0.0029,1,0.006
275,Rome-Lib/graficon15nodi/grafo585.15,76,68,163,208,0,0.007,0.0035,1,0.006
276,Rome-Lib/graficon10nodi/grafo938.10,96,96,211,288,3,0.007,0.0048,1,0.007
277,Rome-Lib/graficon17nodi/grafo274.17,30,22,71,70,0,0.003,0.0009,0,0.002
278,Rome-Lib/graficon13nodi/grafo387.13,66,74,159,218,1,0.006,0.003,1,0.006
279,Rome-Lib/graficon13nodi/grafo258.13,42,38,99,116,0,0.003,0.0015,0,0.003
280,north/g.10.12.graphml,16,16,42,48,1,0.001,0.0005,0,0.002
281,north/g.10.70.graphml,24,0,34,12,0,0.002,0.0006,0,0.001
282,north/g.10.1.graphml,36,48,94,138,3,0.006,0.0019,1,0.003
283,north/g.10.8.graphml,6,0,16,3,0,0.0,0.0001,0,0.001
284,north/g.10.9.graphml,0,0,10,0,0,0.0,0.0,0,0.0
285,north/g.10.13.graphml,16,14,40,43,0,0.001,0.0005,0,0.001
286,north/g.10.45.graphml,10,4,24,15,0,0.001,0.0002,0,0.001
287,north/g.10.2.graphml,36,48,94,138,3,0.007,0.0019,1,0.003
288,north/g.10.11.graphml,30,0,40,15,0,0.002,0.0009,0,0.002
289,north/g.10.3.graphml,10,4,24,15,0,0.001,0.0002,0,0.001
290,north/g.10.6.graphml,10,0,20,5,0,0.001,0.0002,0,0.001
291,north/g.10.15.graphml,20,16,46,50,0,0.002,0.0006,0,0.002
292,north/g.10.92.graphml,44,2,56,27,0,0.003,0.0014,0,0.002
293,north/g.10.16.graphml,4,2,16,7,0,0.0,0.0001,0,0.001
294,north/g.10.42.graphml,28,14,52,49,0,0.002,0.0008,0,0.002
295,north/g.10.4.graphml,2,0,12,1,0,0.0,0.0,0,0.0
296,north/g.10.56.graphml,10,4,25,15,0,0.002,0.0002,0,0.001
297,north/g.10.61.graphml,38,78,127,214,9,0.008,0.0027,1,0.005
298,north/g.10.71.graphml,72,0,83,36,0,0.004,0.0026,0,0.003
299,north/g.10.93.graphml,56,0,67,28,0,0.002,0.0018,0,0.003
300,north/g.10.7.graphml,10,0,21,5,0,0.001,0.0002,0,0.001
301,north/g.11.49.graphml,44,24,79,82,0,0.003,0.0014,0,0.002
302,north/g.11.22.graphml,24,20,55,62,0,0.002,0.0007,0,0.002
303,north/g.11.3.graphml,14,10,35,32,0,0.002,0.0003,0,0.001
304,north/g.11.21.graphml,72,0,83,36,0,0.003,0.0026,0,0.003
305,north/g.11.35.graphml,6,4,21,13,0,0.001,0.0001,0,0.001
306,north/g.11.57.graphml,24,4,39,22,0,0.003,0.0006,0,0.002
307,north/g.11.60.graphml,26,18,55,58,0,0.002,0.0009,0,0.002
308,north/g.11.62.graphml,20,36,67,100,4,0.002,0.0009,1,0.003
309,north/g.11.7.graphml,26,18,55,58,0,0.002,0.0008,0,0.002
310,north/g.10.46.graphml,22,38,72,106,3,0.002,0.0009,1,0.002
311,north/g.10.78.graphml,44,42,98,127,1,0.005,0.0019,1,0.004
312,north/g.10.72.graphml,16,14,42,43,0,0.003,0.0005,1,0.002
313,north/g.10.14.graphml,26,14,52,48,0,0.002,0.0008,0,0.002
314,north/g.10.74.graphml,28,28,68,84,1,0.004,0.0011,1,0.002
315,north/g.10.28.graphml,24,12,48,42,0,0.001,0.0006,0,0.002
316,north/g.10.17.graphml,24,6,42,27,0,0.003,0.0006,0,0.001
317,north/g.11.51.graphml,74,2,88,42,0,0.003,0.0026,0,0.003
318,north/g.11.61.graphml,62,10,84,56,0,0.003,0.0021,0,0.003
319,north/g.11.36.graphml,8,4,24,14,0,0.001,0.0001,0,0.001
320,north/g.11.37.graphml,34,32,78,97,2,0.002,0.0012,1,0.003
321,north/g.12.109.graphml,50,28,90,95,0,0.003,0.0018,0,0.003
322,north/g.12.113.graphml,36,78,126,213,7,0.007,0.0029,1,0.005
323,north/g.12.135.graphml,32,0,44,16,0,0.002,0.0008,0,0.002
324,north/g.12.52.graphml,34,20,66,67,0,0.002,0.0011,0,0.002
325,north/g.12.138.graphml,34,80,126,217,5,0.006,0.0026,1,0.005
326,north/g.12.51.graphml,28,26,66,79,0,0.003,0.001,0,0.002
327,north/g.12.123.graphml,18,4,34,19,0,0.001,0.0004,0,0.001
328,north/g.12.66.graphml,24,12,48,42,0,0.002,0.0007,0,0.002
329,north/g.12.92.graphml,110,0,122,55,0,0.005,0.004,0,0.004
330,north/g.12.114.graphml,28,24,64,74,0,0.004,0.0011,1,0.002
331,north/g.10.24.graphml,64,66,143,197,0,0.005,0.0029,1,0.005
332,north/g.10.37.graphml,26,24,63,73,0,0.004,0.0009,1,0.002
333,north/g.10.62.graphml,44,66,123,187,3,0.005,0.0022,1,0.004
334,north/g.11.28.graphml,32,16,61,56,0,0.003,0.0009,0,0.002
335,north/g.11.9.graphml,30,18,61,60,0,0.002,0.0009,0,0.002
336,north/g.11.0.graphml,30,22,65,70,0,0.002,0.001,0,0.003
337,north/g.11.20.graphml,38,22,73,74,0,0.004,0.0013,1,0.003
338,north/g.11.5.graphml,30,18,61,60,0,0.002,0.0009,0,0.002
339,north/g.11.10.graphml,30,18,61,60,0,0.001,0.0009,0,0.001
340,north/g.11.6.graphml,30,16,59,55,0,0.002,0.0009,0,0.002
341,north/g.11.45.graphml,34,8,55,37,0,0.002,0.0009,0,0.002
342,north/g.11.55.graphml,28,8,49,34,0,0.002,0.0007,0,0.001
343,north/g.12.110.graphml,44,6,63,37,0,0.002,0.0012,0,0.002
344,north/g.12.78.graphml,20,16,49,50,1,0.003,0.0007,1,0.002
345,north/g.12.89.graphml,14,10,37,32,1,0.002,0.0004,0,0.001
346,north/g.13.17.graphml,44,12,69,52,0,0.002,0.0014,0,0.002
347,north/g.13.29.graphml,22,18,53,56,0,0.002,0.0007,0,0.002
348,north/g.13.120.graphml,38,10,61,44,0,0.002,0.0011,0,0.002
349,north/g.13.7.graphml,132,0,145,66,0,0.006,0.0051,0,0.005
350,north/g.13.41.graphml,20,6,39,25,0,0.001,0.0005,0,0.002
351,north/g.13.77.graphml,26,4,43,23,0,0.002,0.0007,0,0.001
352,north/g.13.67.graphml,54,0,67,27,0,0.003,0.0016,0,0.002
353,north/g.13.83.graphml,12,6,31,21,0,0.001,0.0003,0,0.001
354,north/g.13.55.graphml,78,0,91,39,0,0.003,0.0027,0,0.003
355,north/g.13.45.graphml,62,4,79,41,0,0.003,0.002,0,0.003
356,north/g.13.25.graphml,42,14,69,56,0,0.002,0.0012,0,0.003
357,north/g.13.47.graphml,32,0,45,16,0,0.002,0.0009,0,0.001
358,north/g.13.57.graphml,96,38,147,143,0,0.004,0.004,0,0.005
359,north/g.13.68.graphml,78,0,91,39,0,0.004,0.0027,0,0.003
360,north/g.13.85.graphml,24,8,45,32,0,0.002,0.0006,0,0.001
361,north/g.10.94.graphml,36,66,116,183,4,0.003,0.0018,1,0.004
362,north/g.10.0.graphml,38,22,74,74,0,0.003,0.0012,0,0.002
363,north/g.10.85.graphml,36,66,116,183,4,0.004,0.0019,1,0.004
364,north/g.10.83.graphml,36,60,110,168,3,0.003,0.0016,1,0.004
365,north/g.10.89.graphml,26,18,58,58,0,0.002,0.0008,0,0.002
366,north/g.10.30.graphml,40,66,120,185,5,0.004,0.0018,1,0.006
367,north/g.11.64.graphml,26,28,68,83,0,0.002,0.0009,0,0.003
368,north/g.11.24.graphml,80,68,162,210,0,0.005,0.0038,1,0.006
369,north/g.11.73.graphml,18,12,44,39,0,0.002,0.0005,0,0.002
370,north/g.12.45.graphml,36,28,78,88,0,0.005,0.0015,1,0.002
371,north/g.12.102.graphml,44,8,66,42,0,0.002,0.0012,0,0.002
372,north/g.12.64.graphml,42,16,72,61,0,0.003,0.0012,0,0.002
373,north/g.12.43.graphml,36,28,78,88,0,0.003,0.0014,1,0.002
374,north/g.12.117.graphml,48,44,106,134,0,0.005,0.002,1,0.003
375,north/g.12.0.graphml,20,18,52,55,1,0.002,0.0006,0,0.001
376,north/g.12.77.graphml,34,54,102,152,4,0.004,0.0016,1,0.003
377,north/g.12.48.graphml,36,28,78,88,0,0.003,0.0013,0,0.002
378,north/g.12.49.graphml,26,20,60,63,0,0.003,0.0008,1,0.002
379,north/g.13.54.graphml,48,58,120,169,5,0.005,0.0021,1,0.004
380,north/g.13.9.graphml,26,12,52,43,0,0.003,0.0007,0,0.001
381,north/g.14.7.graphml,156,0,170,78,0,0.006,0.0064,0,0.005
382,north/g.14.15.graphml,52,16,82,66,0,0.002,0.0017,0,0.002
383,north/g.14.14.graphml,18,4,36,19,0,0.002,0.0004,0,0.001
384,north/g.14.39.graphml,20,2,36,15,0,0.001,0.0004,0,0.002
385,north/g.14.16.graphml,60,40,114,130,0,0.002,0.0021,0,0.003
386,north/g.14.65.graphml,24,8,46,32,0,0.003,0.0006,0,0.002
387,north/g.14.12.graphml,18,10,42,34,0,0.002,0.0004,0,0.001
388,north/g.14.35.graphml,38,10,62,44,0,0.003,0.001,0,0.002
389,north/g.10.68.graphml,62,50,127,156,0,0.005,0.0027,1,0.005
390,north/g.11.2.graphml,40,36,91,110,0,0.004,0.0014,0,0.003
391,north/g.11.75.graphml,34,36,85,107,0,0.002,0.0012,0,0.003
392,north/g.11.69.graphml,34,40,89,117,0,0.004,0.0013,1,0.003
393,north/g.11.19.graphml,72,60,147,186,2,0.007,0.0041,1,0.005
394,north/g.12.124.graphml,20,12,47,40,0,0.002,0.0005,0,0.002
395,north/g.12.121.graphml,40,74,129,205,9,0.007,0.0027,1,0.005
396,north/g.13.21.graphml,40,32,87,100,0,0.003,0.0014,0,0.003
397,north/g.13.38.graphml,44,38,97,117,0,0.003,0.0015,0,0.003
398,north/g.13.81.graphml,52,22,89,81,0,0.004,0.0016,0,0.003
399,north/g.13.91.graphml,32,24,71,76,0,0.005,0.0012,1,0.003
400,north/g.13.30.graphml,34,30,79,92,0,0.004,0.0011,1,0.003
401,north/g.13.26.graphml,34,12,61,47,0,0.002,0.0009,0,0.001
402,north/g.13.12.graphml,40,32,87,100,0,0.003,0.0014,0,0.003
403,north/g.13.46.graphml,20,12,47,40,0,0.002,0.0005,0,0.001
404,north/g.14.55.graphml,46,6,67,38,0,0.003,0.0013,0,0.002
405,north/g.14.19.graphml,28,4,47,24,0,0.003,0.0007,0,0.001
406,north/g.14.36.graphml,38,32,85,99,0,0.003,0.0013,0,0.003
407,north/g.15.13.graphml,26,12,53,43,0,0.003,0.0007,0,0.002
408,north/g.15.34.graphml,156,0,171,78,0,0.006,0.0064,0,0.006
409,north/g.15.12.graphml,26,12,53,43,0,0.002,0.0007,0,0.002
410,north/g.15.26.graphml,94,4,113,57,1,0.004,0.0035,0,0.003
411,north/g.15.10.graphml,98,86,199,264,0,0.006,0.0049,1,0.006
412,north/g.15.33.graphml,112,2,129,61,0,0.005,0.004,0,0.004
413,north/g.15.38.graphml,132,0,147,66,0,0.006,0.0051,0,0.005
414,north/g.15.9.graphml,92,62,169,201,0,0.004,0.0038,0,0.006
415,north/g.15.43.graphml,116,6,137,73,0,0.005,0.0047,0,0.005
416,north/g.15.20.graphml,156,0,171,78,0,0.006,0.0065,0,0.005
417,north/g.15.39.graphml,0,0,15,0,0,0.0,0.0,0,0.0
418,north/g.12.55.graphml,28,24,68,74,0,0.002,0.0009,0,0.003
419,north/g.12.101.graphml,46,42,104,128,0,0.003,0.0017,0,0.003
420,north/g.12.7.graphml,44,52,112,152,1,0.005,0.0021,1,0.004
421,north/g.12.50.graphml,26,22,64,68,0,0.003,0.0009,0,0.002
422,north/g.13.114.graphml,36,18,70,63,0,0.003,0.001,0,0.002
423,north/g.13.62.graphml,38,36,90,109,2,0.003,0.0015,1,0.003
424,north/g.13.69.graphml,24,12,52,42,0,0.003,0.0006,0,0.001
425,north/g.14.9.graphml,98,10,124,74,1,0.005,0.0037,0,0.004
426,north/g.14.0.graphml,66,50,132,158,0,0.006,0.0028,1,0.004
427,north/g.14.1.graphml,40,32,88,100,0,0.002,0.0013,0,0.002
428,north/g.14.2.graphml,98,10,124,74,1,0.004,0.0037,0,0.004
429,north/g.15.47.graphml,66,10,92,58,0,0.003,0.0022,0,0.003
430,north/g.15.24.graphml,32,6,54,31,0,0.002,0.0007,0,0.002
431,north/g.15.49.graphml,32,22,70,71,0,0.002,0.001,0,0.002
432,north/g.15.17.graphml,42,22,80,76,0,0.003,0.0012,0,0.003
433,north/g.16.17.graphml,34,34,84,102,0,0.004,0.0013,1,0.003
434,north/g.16.65.graphml,138,6,160,84,0,0.006,0.0059,0,0.005
435,north/g.16.58.graphml,28,20,64,64,0,0.002,0.0008,0,0.002
436,north/g.16.66.graphml,54,192,262,507,22,0.028,0.0179,1,0.009
437,north/g.16.59.graphml,158,48,222,199,1,0.006,0.0074,0,0.007
438,north/g.16.27.graphml,44,0,60,22,0,0.003,0.0012,0,0.002
439,north/g.16.55.graphml,98,12,126,79,1,0.004,0.0037,0,0.003
440,north/g.16.62.graphml,182,0,198,91,0,0.008,0.0078,0,0.007
441,north/g.16.34.graphml,158,48,222,199,1,0.006,0.0074,0,0.007
442,north/g.16.79.graphml,56,14,86,63,0,0.003,0.0018,0,0.002
443,north/g.16.60.graphml,114,220,350,607,55,0.005,0.0056,0,0.012
444,north/g.10.69.graphml,88,96,201,284,1,0.004,0.0036,0,0.006
445,north/g.10.19.graphml,56,102,175,283,7,0.008,0.0041,1,0.006
446,north/g.10.75.graphml,36,34,87,103,0,0.003,0.0013,0,0.003
447,north/g.12.146.graphml,30,38,85,110,3,0.004,0.0014,1,0.003
448,north/g.12.106.graphml,26,20,63,63,0,0.002,0.0008,0,0.002
449,north/g.12.122.graphml,38,42,97,124,0,0.002,0.0014,0,0.003
450,north/g.13.42.graphml,24,14,55,47,0,0.002,0.0007,0,0.002
451,north/g.13.6.graphml,24,18,59,57,0,0.002,0.0007,0,0.002
452,north/g.13.37.graphml,62,40,119,131,0,0.003,0.0023,0,0.004
453,north/g.14.31.graphml,28,16,61,54,0,0.003,0.0008,0,0.002
454,north/g.15.6.graphml,34,34,85,102,0,0.004,0.0013,1,0.003
455,north/g.17.18.graphml,16,0,33,8,0,0.001,0.0002,0,0.001
456,north/g.17.13.graphml,184,2,203,97,0,0.008,0.0076,0,0.007
457,north/g.17.12.graphml,184,2,203,97,0,0.008,0.0076,0,0.007
458,north/g.17.17.graphml,188,54,259,229,0,0.009,0.0096,0,0.009
459,north/g.17.42.graphml,56,22,95,83,0,0.004,0.0017,0,0.003
460,north/g.17.7.graphml,52,44,113,136,0,0.004,0.0021,1,0.003
461,north/g.17.23.graphml,104,22,143,107,1,0.005,0.004,0,0.005
462,north/g.17.33.graphml,58,40,115,129,0,0.004,0.0022,1,0.003
463,north/g.10.60.graphml,20,16,54,50,0,0.002,0.0006,0,0.002
464,north/g.10.57.graphml,20,16,54,50,0,0.002,0.0005,0,0.002
465,north/g.10.58.graphml,20,16,54,50,0,0.002,0.0005,0,0.002
466,north/g.10.20.graphml,64,116,198,322,8,0.01,0.0049,1,0.006
467,north/g.11.65.graphml,18,14,50,44,0,0.002,0.0005,0,0.001
468,north/g.11.68.graphml,18,14,50,44,0,0.001,0.0005,0,0.001
469,north/g.12.90.graphml,34,40,92,117,2,0.004,0.0016,1,0.003
470,north/g.12.104.graphml,88,118,224,339,4,0.006,0.0043,1,0.008
471,north/g.13.80.graphml,84,80,182,242,0,0.006,0.0038,1,0.006
472,north/g.13.92.graphml,48,52,118,154,0,0.004,0.0021,1,0.004
473,north/g.13.93.graphml,66,50,134,158,1,0.008,0.0034,1,0.004
474,north/g.14.6.graphml,70,48,136,155,0,0.003,0.0025,0,0.004
475,north/g.14.13.graphml,62,46,126,146,0,0.005,0.0025,1,0.004
476,north/g.15.14.graphml,62,46,126,146,0,0.006,0.0027,1,0.004
477,north/g.16.8.graphml,48,28,94,94,1,0.004,0.0016,0,0.003
478,north/g.17.11.graphml,212,28,258,176,0,0.009,0.0109,0,0.009
479,north/g.17.28.graphml,12,10,40,31,0,0.001,0.0003,0,0.001
480,north/g.18.35.graphml,82,36,136,131,0,0.005,0.0031,0,0.005
481,north/g.18.13.graphml,158,0,176,79,0,0.006,0.0064,0,0.006
482,north/g.18.19.graphml,140,120,278,370,2,0.009,0.0079,1,0.01
483,north/g.18.36.graphml,188,48,254,214,0,0.012,0.011,1,0.008
484,north/g.18.37.graphml,112,56,186,196,0,0.005,0.0044,0,0.006
485,north/g.18.29.graphml,56,74,148,213,3,0.007,0.0036,1,0.005
486,north/g.18.20.graphml,272,0,290,136,0,0.012,0.0138,0,0.009
487,north/g.10.88.graphml,108,184,311,514,12,0.014,0.0097,1,0.01
488,north/g.11.50.graphml,44,40,103,122,0,0.003,0.0016,0,0.003
489,north/g.11.38.graphml,60,62,141,185,0,0.004,0.0023,0,0.005
490,north/g.11.71.graphml,58,80,157,229,4,0.008,0.0039,1,0.005
491,north/g.12.8.graphml,72,104,195,296,2,0.01,0.0046,1,0.007
492,north/g.12.105.graphml,100,152,271,430,6,0.006,0.0054,1,0.009
493,north/g.13.111.graphml,34,24,77,77,0,0.004,0.0011,0,0.002
494,north/g.13.35.graphml,44,42,105,127,0,0.004,0.0016,1,0.003
495,north/g.13.60.graphml,50,44,113,135,1,0.002,0.0017,0,0.004
496,north/g.14.40.graphml,54,20,93,77,0,0.004,0.0016,0,0.002
497,north/g.14.37.graphml,74,40,133,137,0,0.004,0.0026,0,0.004
498,north/g.15.35.graphml,44,20,83,72,0,0.003,0.0013,0,0.003
499,north/g.15.56.graphml,38,18,75,64,0,0.002,0.0011,0,0.002
500,north/g.15.11.graphml,34,14,67,52,0,0.002,0.0008,0,0.003
501,north/g.15.3.graphml,106,18,143,98,1,0.004,0.004,0,0.004
502,north/g.15.2.graphml,56,30,105,103,0,0.003,0.0018,0,0.004
503,north/g.15.8.graphml,72,62,153,191,0,0.005,0.0031,1,0.005
504,north/g.17.37.graphml,52,22,93,81,0,0.003,0.0015,0,0.003
505,north/g.17.21.graphml,88,48,155,164,0,0.005,0.0032,0,0.005
506,north/g.17.20.graphml,70,40,129,135,0,0.004,0.0024,0,0.004
507,north/g.18.34.graphml,56,12,87,58,0,0.003,0.0017,0,0.002
508,north/g.18.41.graphml,70,30,119,110,0,0.004,0.0022,0,0.004
509,north/g.18.21.graphml,74,78,171,232,5,0.008,0.0041,1,0.005
510,north/g.19.43.graphml,86,64,169,203,0,0.006,0.0038,1,0.005
511,north/g.19.38.graphml,190,56,265,235,0,0.008,0.0095,0,0.008
512,north/g.19.35.graphml,52,44,115,136,0,0.003,0.0018,0,0.004
513,Rome-Lib/graficon15nodi/grafo982.15,48,48,116,144,0,0.004,0.0018,0,0.004
514,Rome-Lib/graficon14nodi/grafo644.14,58,62,140,184,1,0.004,0.0024,1,0.005
515,Rome-Lib/graficon17nodi/grafo329.17,80,84,184,250,1,0.006,0.0038,1,0.006
516,Rome-Lib/graficon12nodi/grafo2515.12,66,56,142,173,0,0.003,0.0024,0,0.005
517,Rome-Lib/graficon15nodi/grafo2486.15,64,66,150,197,0,0.006,0.0028,1,0.006
518,Rome-Lib/graficon15nodi/grafo2895.15,92,96,208,286,0,0.009,0.0049,1,0.007
519,Rome-Lib/graficon16nodi/grafo2856.16,38,32,90,99,0,0.002,0.0012,0,0.002
520,Rome-Lib/graficon13nodi/grafo742.13,62,56,138,171,1,0.003,0.0025,1,0.005
521,Rome-Lib/graficon17nodi/grafo2138.17,56,54,130,163,1,0.005,0.0025,1,0.004
522,Rome-Lib/graficon14nodi/grafo2569.14,94,96,210,287,1,0.006,0.0046,1,0.007
523,Rome-Lib/graficon12nodi/grafo827.12,40,26,86,85,0,0.003,0.0013,0,0.003
524,Rome-Lib/graficon16nodi/grafo2164.16,40,38,98,115,1,0.004,0.0014,1,0.004
525,Rome-Lib/graficon14nodi/grafo2260.14,64,66,150,197,1,0.005,0.0029,1,0.005
526,Rome-Lib/graficon12nodi/grafo383.12,48,48,116,144,0,0.003,0.0017,0,0.004
527,Rome-Lib/graficon14nodi/grafo1042.14,78,90,188,264,0,0.004,0.0033,0,0.006
528,Rome-Lib/graficon15nodi/grafo939.15,70,80,170,235,1,0.007,0.0036,1,0.006
529,Rome-Lib/graficon13nodi/grafo2901.13,98,84,202,259,0,0.005,0.004,0,0.007
530,Rome-Lib/graficon11nodi/grafo368.11,54,42,116,132,0,0.006,0.0022,1,0.004
531,Rome-Lib/graficon15nodi/grafo396.15,60,52,132,160,1,0.003,0.0022,0,0.004
532,Rome-Lib/graficon15nodi/grafo2157.15,44,34,98,107,0,0.005,0.0014,0,0.003
533,Rome-Lib/graficon17nodi/grafo531.17,86,108,214,313,0,0.008,0.0044,1,0.007
534,Rome-Lib/graficon13nodi/grafo2204.13,68,54,142,169,0,0.004,0.0025,0,0.005
535,Rome-Lib/graficon16nodi/grafo2493.16,98,102,220,304,0,0.006,0.0047,1,0.007
536,Rome-Lib/graficon12nodi/grafo2675.12,66,56,142,173,0,0.003,0.0024,0,0.005
537,Rome-Lib/graficon15nodi/grafo825.15,56,46,122,143,0,0.005,0.0022,1,0.004
538,Rome-Lib/graficon11nodi/grafo1917.11,82,110,212,316,1,0.007,0.0042,1,0.007
539,Rome-Lib/graficon13nodi/grafo2842.13,68,54,142,169,0,0.004,0.0025,0,0.005
540,Rome-Lib/graficon13nodi/grafo443.13,68,80,168,234,2,0.005,0.0033,1,0.006
541,Rome-Lib/graficon12nodi/grafo844.12,98,122,240,354,2,0.007,0.005,1,0.007
542,Rome-Lib/graficon16nodi/grafo2196.16,52,40,112,126,0,0.003,0.0018,0,0.003
543,Rome-Lib/graficon12nodi/grafo519.12,64,76,160,222,2,0.006,0.0028,1,0.005
544,Rome-Lib/graficon16nodi/grafo693.16,52,50,122,151,0,0.003,0.0018,0,0.004
545,Rome-Lib/graficon12nodi/grafo2944.12,66,56,142,173,0,0.004,0.0024,0,0.004
546,Rome-Lib/graficon16nodi/grafo2933.16,84,88,192,262,0,0.007,0.0044,1,0.006
547,Rome-Lib/graficon11nodi/grafo1735.11,72,74,166,221,0,0.007,0.0034,1,0.005
548,Rome-Lib/graficon12nodi/grafo2824.12,66,56,142,173,0,0.003,0.0024,0,0.005
549,Rome-Lib/graficon14nodi/grafo2830.14,56,52,128,158,0,0.004,0.0023,1,0.004
550,Rome-Lib/graficon13nodi/grafo671.13,24,14,58,47,0,0.002,0.0007,0,0.002
551,Rome-Lib/graficon17nodi/grafo1671.17,86,76,182,233,0,0.005,0.0038,1,0.006
552,Rome-Lib/graficon15nodi/grafo2232.15,66,62,148,188,0,0.006,0.003,1,0.005
553,Rome-Lib/graficon17nodi/grafo2484.17,60,62,142,185,0,0.004,0.0026,1,0.004
554,Rome-Lib/graficon13nodi/grafo891.13,48,42,110,129,0,0.004,0.0018,0,0.003
555,Rome-Lib/graficon14nodi/grafo592.14,38,30,88,94,0,0.003,0.0013,0,0.003
556,Rome-Lib/graficon18nodi/grafo2553.18,60,56,136,170,0,0.004,0.0024,1,0.005
557,Rome-Lib/graficon14nodi/grafo741.14,52,50,122,151,1,0.004,0.0021,1,0.004
558,Rome-Lib/graficon17nodi/grafo2336.17,60,56,136,170,0,0.005,0.0025,1,0.005
559,Rome-Lib/graficon16nodi/grafo1884.16,60,42,122,135,0,0.003,0.0021,0,0.004
560,Rome-Lib/graficon18nodi/grafo560.18,66,68,154,203,0,0.006,0.003,1,0.004
561,Rome-Lib/graficon15nodi/grafo2903.15,70,62,152,190,1,0.006,0.003,1,0.005
562,Rome-Lib/graficon17nodi/grafo1085.17,38,28,87,89,0,0.003,0.0012,0,0.003
563,Rome-Lib/graficon15nodi/grafo518.15,56,46,123,143,0,0.007,0.0023,1,0.003
564,Rome-Lib/graficon16nodi/grafo2784.16,100,114,235,335,2,0.008,0.0058,1,0.007
565,Rome-Lib/graficon15nodi/grafo247.15,64,62,147,187,0,0.005,0.0027,1,0.004
566,Rome-Lib/graficon16nodi/grafo981.16,90,110,221,320,2,0.006,0.0042,1,0.008
567,Rome-Lib/graficon18nodi/grafo820.18,94,102,217,302,1,0.007,0.0046,1,0.007
568,Rome-Lib/graficon12nodi/grafo2367.12,86,90,197,268,0,0.008,0.0042,1,0.006
569,Rome-Lib/graficon14nodi/grafo2870.14,74,76,171,227,0,0.007,0.0034,1,0.006
570,Rome-Lib/graficon20nodi/grafo117.20,56,56,133,168,1,0.007,0.0026,1,0.004
571,Rome-Lib/graficon18nodi/grafo1653.18,142,122,285,376,2,0.01,0.0083,1,0.009
572,Rome-Lib/graficon18nodi/grafo339.18,62,56,139,171,0,0.006,0.003,1,0.004
573,Rome-Lib/graficon14nodi/grafo2590.14,70,60,151,185,0,0.004,0.0026,0,0.005
574,Rome-Lib/graficon13nodi/grafo887.13,76,68,165,208,0,0.004,0.0029,0,0.005
575,Rome-Lib/graficon15nodi/grafo2586.15,74,86,181,252,2,0.005,0.0037,1,0.006
576,Rome-Lib/graficon16nodi/grafo292.16,62,54,137,166,0,0.003,0.0022,0,0.004
577,Rome-Lib/graficon13nodi/grafo1688.13,88,88,197,264,1,0.006,0.004,1,0.006
578,Rome-Lib/graficon19nodi/grafo1622.19,56,50,127,153,0,0.004,0.002,0,0.004
579,Rome-Lib/graficon13nodi/grafo890.13,78,94,193,274,1,0.008,0.0039,1,0.007
580,Rome-Lib/graficon15nodi/grafo2740.15,128,158,307,459,5,0.009,0.0077,1,0.01
581,Rome-Lib/graficon12nodi/grafo1816.12,98,142,261,404,4,0.007,0.0058,1,0.009
582,Rome-Lib/graficon14nodi/grafo812.14,46,42,109,128,0,0.003,0.0016,0,0.004
583,Rome-Lib/graficon16nodi/grafo1080.16,52,52,125,156,0,0.005,0.0023,1,0.004
584,Rome-Lib/graficon18nodi/grafo1707.18,68,62,151,189,0,0.005,0.0028,1,0.004
585,Rome-Lib/graficon13nodi/grafo1932.13,88,106,215,309,1,0.005,0.0043,1,0.007
586,Rome-Lib/graficon12nodi/grafo2265.12,66,58,145,178,0,0.005,0.0028,1,0.005
587,Rome-Lib/graficon15nodi/grafo2487.15,50,38,109,120,0,0.005,0.002,1,0.003
588,Rome-Lib/graficon14nodi/grafo2430.14,52,44,117,136,0,0.004,0.002,1,0.003
589,Rome-Lib/graficon14nodi/grafo242.14,44,44,109,132,0,0.003,0.0015,0,0.003
590,Rome-Lib/graficon18nodi/grafo2847.18,34,26,81,82,1,0.005,0.0011,1,0.002
591,Rome-Lib/graficon14nodi/grafo326.14,98,90,209,274,1,0.007,0.005,1,0.008
592,Rome-Lib/graficon13nodi/grafo425.13,58,60,139,179,1,0.007,0.0026,1,0.004
593,Rome-Lib/graficon16nodi/grafo2125.16,54,46,121,142,0,0.005,0.0021,1,0.003
594,Rome-Lib/graficon18nodi/grafo1893.18,50,38,109,120,0,0.002,0.0016,0,0.003
595,Rome-Lib/graficon20nodi/grafo291.20,46,34,101,108,0,0.004,0.0015,0,0.003
596,Rome-Lib/graficon16nodi/grafo2537.16,44,36,101,112,0,0.002,0.0014,0,0.004
597,Rome-Lib/graficon17nodi/grafo2633.17,94,152,267,427,7,0.006,0.0053,1,0.009
598,Rome-Lib/graficon16nodi/grafo661.16,74,72,167,217,1,0.005,0.0033,1,0.006
599,Rome-Lib/graficon11nodi/grafo1835.11,56,52,129,158,0,0.003,0.0021,0,0.005
600,Rome-Lib/graficon15nodi/grafo2560.15,48,42,111,129,0,0.003,0.0017,0,0.005
