Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
737,Rome-Lib/graficon36nodi/grafo3414.36,36,46,1,127,125,252,712,2,0.01921701431274414,2,1,0.019
738,Rome-Lib/graficon31nodi/grafo11421.31,31,46,0,174,204,378,1384,4,0.0392000675201416,2,1,0.036
739,Rome-Lib/graficon31nodi/grafo2262.31,31,47,0,174,208,382,1378,3,0.03052496910095215,2,1,0.036
740,Rome-Lib/graficon31nodi/grafo10458.31,31,46,0,109,120,229,564,0,0.006580829620361328,2,1,0.016
741,Rome-Lib/graficon25nodi/grafo3089.25,25,41,0,120,121,241,754,3,0.014702081680297852,2,1,0.019
742,Rome-Lib/graficon27nodi/grafo2021.27,27,45,0,146,164,310,932,1,0.0225222110748291,2,1,0.026
743,Rome-Lib/graficon36nodi/grafo5879.36,36,46,0,130,165,295,952,4,0.02228403091430664,2,1,0.025
744,Rome-Lib/graficon34nodi/grafo11277.34,34,41,0,56,44,100,180,0,0.002746105194091797,2,1,0.005
745,north/g.23.103.graphml,23,46,0,122,134,256,718,1,0.0177459716796875,2,1,0.019
746,Rome-Lib/graficon30nodi/grafo189.30,30,44,0,106,122,228,566,1,0.012135982513427734,2,1,0.014
747,Rome-Lib/graficon23nodi/grafo581.23,23,44,0,230,318,548,2498,11,0.058770179748535156,2,1,0.065
748,Rome-Lib/graficon25nodi/grafo2813.25,25,42,0,104,101,205,534,1,0.009731054306030273,2,1,0.014
749,Rome-Lib/graficon31nodi/grafo11489.31,31,46,0,163,180,343,1286,3,0.03197193145751953,2,1,0.033
750,Rome-Lib/graficon35nodi/grafo579.35,35,47,0,98,96,194,466,0,0.0053141117095947266,2,1,0.014
751,Rome-Lib/graficon32nodi/grafo9907.32,32,44,0,59,57,116,218,0,0.004118919372558594,2,1,0.006
752,Rome-Lib/graficon31nodi/grafo10033.31,31,46,0,109,120,229,564,0,0.0059239864349365234,2,1,0.015
753,north/g.10.25.graphml,10,45,0,198,275,473,1720,16,0.05605602264404297,2,1,0.046
754,north/g.30.28.graphml,30,45,0,135,159,294,888,2,0.015581130981445312,2,1,0.023
755,Rome-Lib/graficon23nodi/grafo2724.23,23,46,0,188,208,396,1576,1,0.04057717323303223,2,1,0.091
756,Rome-Lib/graficon33nodi/grafo11374.33,33,43,0,126,163,289,816,2,0.01740097999572754,2,1,0.021
757,Rome-Lib/graficon35nodi/grafo6113.35,35,46,0,81,90,171,378,3,0.009860038757324219,2,1,0.011
758,Rome-Lib/graficon33nodi/grafo9899.33,33,45,0,86,83,169,392,0,0.003592967987060547,2,1,0.01
759,north/g.26.2.graphml,26,46,0,139,159,298,880,4,0.019114017486572266,2,1,0.022
760,north/g.32.27.graphml,32,41,0,135,29,164,782,0,0.0056078433990478516,2,0,0.02
761,Rome-Lib/graficon36nodi/grafo5410.36,36,46,0,182,254,436,1476,11,0.0754098892211914,2,1,0.039
762,Rome-Lib/graficon34nodi/grafo11630.34,34,44,0,147,157,304,986,1,0.018769025802612305,2,1,0.025
763,Rome-Lib/graficon33nodi/grafo3952.33,33,41,1,124,171,295,828,9,0.0316009521484375,2,1,0.021
764,Rome-Lib/graficon28nodi/grafo2522.28,28,48,0,222,256,478,1948,3,0.04585695266723633,2,1,0.053
765,Rome-Lib/graficon22nodi/grafo2524.22,22,40,0,103,103,206,552,0,0.004446983337402344,2,1,0.015
766,Rome-Lib/graficon26nodi/grafo3044.26,26,48,0,182,213,395,1346,3,0.030497074127197266,2,1,0.035
767,Rome-Lib/graficon28nodi/grafo1604.28,28,40,1,117,110,227,752,1,0.01733112335205078,2,1,0.019
768,Rome-Lib/graficon32nodi/grafo5238.32,32,47,0,161,181,342,1138,1,0.026098966598510742,2,1,0.035
769,Rome-Lib/graficon23nodi/grafo2854.23,23,44,0,120,136,256,680,2,0.023993968963623047,2,1,0.018
770,Rome-Lib/graficon37nodi/grafo2956.37,37,45,0,187,163,350,1496,0,0.010948896408081055,2,1,0.039
771,Rome-Lib/graficon21nodi/grafo2756.21,21,40,0,85,92,177,396,2,0.00993204116821289,2,1,0.011
772,Rome-Lib/graficon34nodi/grafo9866.34,34,43,0,44,28,72,102,0,0.0035691261291503906,2,1,0.003
773,north/g.29.16.graphml,29,45,0,299,152,451,3474,14,0.31966400146484375,2,1,0.096
774,Rome-Lib/graficon26nodi/grafo2999.26,26,45,0,100,101,201,470,2,0.011128902435302734,2,1,0.013
775,north/g.25.0.graphml,25,47,0,166,179,345,1118,1,0.021564960479736328,2,1,0.03
776,Rome-Lib/graficon28nodi/grafo2388.28,28,43,0,115,121,236,694,1,0.014522790908813477,2,1,0.02
777,Rome-Lib/graficon32nodi/grafo3880.32,32,49,0,194,241,435,1556,5,0.04864811897277832,2,1,0.048
778,Rome-Lib/graficon35nodi/grafo11320.35,35,45,1,111,136,247,614,4,0.033985137939453125,2,1,0.048
779,Rome-Lib/graficon35nodi/grafo11455.35,35,42,0,83,72,155,386,0,0.005699872970581055,2,1,0.011
780,Rome-Lib/graficon27nodi/grafo1241.27,27,43,0,182,165,347,1422,1,0.05452108383178711,2,1,0.05
781,Rome-Lib/graficon33nodi/grafo2066.33,33,48,0,151,202,353,1094,3,0.04839205741882324,2,1,0.037
782,Rome-Lib/graficon28nodi/grafo296.28,28,43,1,150,209,359,1168,11,0.05480504035949707,2,1,0.035
783,north/g.16.91.graphml,16,40,0,50,58,108,180,1,0.004875898361206055,2,1,0.009
784,north/g.26.32.graphml,26,43,0,105,75,180,520,0,0.009954214096069336,2,1,0.014
785,Rome-Lib/graficon30nodi/grafo1702.30,30,40,0,131,163,294,996,5,0.037019968032836914,2,1,0.031
786,Rome-Lib/graficon29nodi/grafo2087.29,29,45,0,101,131,232,564,5,0.023817062377929688,2,1,0.022
787,Rome-Lib/graficon17nodi/grafo678.17,17,48,1,124,126,250,660,1,0.014401912689208984,2,1,0.024
788,Rome-Lib/graficon25nodi/grafo1251.25,25,40,0,78,62,140,292,0,0.0025949478149414062,2,1,0.008
789,Rome-Lib/graficon25nodi/grafo1614.25,25,41,0,109,100,209,610,1,0.01530313491821289,2,1,0.026
790,Rome-Lib/graficon34nodi/grafo6643.34,34,48,0,162,237,399,1190,6,0.04254508018493652,2,1,0.046
791,Rome-Lib/graficon14nodi/grafo701.14,14,42,0,89,91,180,412,1,0.012981891632080078,2,1,0.011
792,Rome-Lib/graficon13nodi/grafo2170.13,13,42,0,88,89,177,400,1,0.009474992752075195,2,1,0.014
793,Rome-Lib/graficon34nodi/grafo11544.34,34,43,0,44,28,72,102,0,0.0032110214233398438,2,1,0.003
794,Rome-Lib/graficon29nodi/grafo1352.29,29,40,0,85,76,161,366,2,0.013217926025390625,2,1,0.01
795,Rome-Lib/graficon28nodi/grafo728.28,28,44,0,155,166,321,1070,3,0.030118942260742188,2,1,0.032
796,Rome-Lib/graficon33nodi/grafo6091.33,33,48,0,110,116,226,578,1,0.015214204788208008,2,1,0.017
797,north/g.26.27.graphml,26,40,0,105,123,228,626,2,0.014252901077270508,2,1,0.016
798,Rome-Lib/graficon18nodi/grafo1841.18,18,48,0,137,134,271,756,0,0.004902839660644531,2,1,0.02
799,Rome-Lib/graficon28nodi/grafo1840.28,28,48,0,127,148,275,764,4,0.020101070404052734,2,1,0.02
800,Rome-Lib/graficon38nodi/grafo6267.38,38,54,0,167,156,323,1030,1,0.02028799057006836,2,1,0.028
801,Rome-Lib/graficon34nodi/grafo2094.34,34,50,0,196,219,415,1416,6,0.07960700988769531,2,1,0.061
802,Rome-Lib/graficon39nodi/grafo5579.39,39,55,0,159,188,347,1022,4,0.03378105163574219,2,1,0.029
803,Rome-Lib/graficon24nodi/grafo915.24,24,55,0,227,258,485,1754,3,0.05466198921203613,2,1,0.048
804,Rome-Lib/graficon22nodi/grafo1052.22,22,53,0,204,258,462,1584,9,0.09801006317138672,2,1,0.055
805,Rome-Lib/graficon34nodi/grafo5573.34,34,51,0,172,223,395,1160,3,0.029027938842773438,2,1,0.032
806,Rome-Lib/graficon34nodi/grafo11129.34,34,50,0,154,153,307,942,0,0.007671833038330078,2,1,0.024
807,Rome-Lib/graficon32nodi/grafo10058.32,32,51,0,169,192,361,1150,3,0.03425121307373047,2,1,0.031
808,Rome-Lib/graficon42nodi/grafo6223.42,42,59,0,194,210,404,1524,2,0.03281807899475098,2,1,0.041
809,Rome-Lib/graficon30nodi/grafo1334.30,30,53,0,203,229,432,1532,3,0.035816192626953125,2,1,0.041
810,Rome-Lib/graficon37nodi/grafo6560.37,37,57,0,143,154,297,778,2,0.017650842666625977,2,1,0.021
811,Rome-Lib/graficon35nodi/grafo4000.35,35,57,0,243,280,523,1900,4,0.061988115310668945,2,1,0.051
812,Rome-Lib/graficon38nodi/grafo2167.38,38,52,1,219,265,484,1842,5,0.04673600196838379,2,1,0.048
813,Rome-Lib/graficon38nodi/grafo5427.38,38,57,0,108,118,226,524,3,0.012705087661743164,2,1,0.014
814,Rome-Lib/graficon29nodi/grafo2038.29,29,57,0,176,224,400,1146,4,0.02668905258178711,2,1,0.031
815,Rome-Lib/graficon38nodi/grafo3272.38,38,59,0,252,282,534,2044,0,0.020574092864990234,2,1,0.063
816,Rome-Lib/graficon37nodi/grafo5289.37,37,53,0,138,139,277,712,2,0.01535797119140625,2,1,0.02
817,Rome-Lib/graficon34nodi/grafo3316.34,34,51,1,151,167,318,978,3,0.02584099769592285,2,1,0.026
818,north/g.41.4.graphml,41,57,0,130,110,240,710,0,0.00667119026184082,2,1,0.019
819,Rome-Lib/graficon36nodi/grafo2925.36,36,52,0,155,166,321,918,3,0.018659114837646484,2,1,0.024
820,Rome-Lib/graficon35nodi/grafo11423.35,35,54,0,135,144,279,788,4,0.015967130661010742,2,1,0.02
821,Rome-Lib/graficon34nodi/grafo10190.34,34,54,0,205,280,485,1620,5,0.04254412651062012,2,1,0.044
822,north/g.37.14.graphml,37,52,1,183,220,403,1308,7,0.023211002349853516,2,1,0.035
823,Rome-Lib/graficon32nodi/grafo10749.32,32,54,0,191,224,415,1348,2,0.030511140823364258,2,1,0.035
824,Rome-Lib/graficon35nodi/grafo5274.35,35,56,0,114,128,242,534,3,0.012554168701171875,2,1,0.014
825,Rome-Lib/graficon31nodi/grafo168.31,31,55,0,200,221,421,1460,2,0.02982783317565918,2,1,0.038
826,Rome-Lib/graficon35nodi/grafo9849.35,35,50,0,88,86,174,384,0,0.005572080612182617,2,1,0.01
827,Rome-Lib/graficon39nodi/grafo7029.39,39,57,0,219,303,522,1850,11,0.16900396347045898,2,1,0.049
828,north/g.39.56.graphml,39,55,0,176,177,353,1026,0,0.007688999176025391,2,1,0.028
829,Rome-Lib/graficon34nodi/grafo2102.34,34,55,0,227,268,495,1794,2,0.04948091506958008,2,1,0.046
830,Rome-Lib/graficon37nodi/grafo10280.37,37,55,1,294,422,716,3298,17,0.23184490203857422,2,1,0.087
831,Rome-Lib/graficon36nodi/grafo3643.36,36,53,0,233,269,502,2038,7,0.05713510513305664,2,1,0.055
832,Rome-Lib/graficon35nodi/grafo5968.35,35,54,0,175,202,377,1170,4,0.024376869201660156,2,1,0.032
833,Rome-Lib/graficon34nodi/grafo6100.34,34,55,0,251,309,560,2322,12,0.18216609954833984,2,1,0.063
834,Rome-Lib/graficon38nodi/grafo5682.38,38,58,0,257,308,565,2388,7,0.10428094863891602,2,1,0.065
835,Rome-Lib/graficon45nodi/grafo1413.45,45,55,0,322,442,764,3672,7,0.11883282661437988,2,1,0.102
836,Rome-Lib/graficon35nodi/grafo3447.35,35,59,0,300,322,622,2724,3,0.10652709007263184,2,1,0.073
837,Rome-Lib/graficon33nodi/grafo5127.33,33,54,0,174,206,380,1126,3,0.02777695655822754,2,1,0.029
838,north/g.36.9.graphml,36,53,0,190,111,301,1252,0,0.006938934326171875,2,1,0.033
839,north/g.51.5.graphml,51,59,0,245,336,581,2092,6,0.0802910327911377,2,1,0.056
840,Rome-Lib/graficon37nodi/grafo5967.37,37,53,0,230,280,510,1898,8,0.07736897468566895,2,1,0.052
841,Rome-Lib/graficon35nodi/grafo10428.35,35,50,0,176,227,403,1400,7,0.05594682693481445,2,1,0.038
842,Rome-Lib/graficon35nodi/grafo7548.35,35,54,0,198,236,434,1498,1,0.02873992919921875,2,1,0.041
843,Rome-Lib/graficon35nodi/grafo3514.35,35,54,0,223,280,503,1850,10,0.08340096473693848,2,1,0.047
